"","name.age","year","vaccine","manufacturer","brandname_tradename","cost_type","ave_annual_cost_per_dose","cpi.2023.factor","pce.2023.factor","price.2023","index"
"2533","pneumovax23.ped",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",52.0245604395604,1.128428703,1.121517041,58.3464310835015,"PCE"
"2534","pneumovax23.ped",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",55.5112637362637,1.097384147,1.102064703,61.1770043826602,"PCE"
"2535","pneumovax23.ped",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",58.415,1.054125819,1.074887409,62.789547996735,"PCE"
"2536","pneumovax23.ped",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",61.3481318681319,1.041270063,1.04458688,64.0834536619604,"PCE"
"2537","pneumovax23.ped",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",64.8802197802198,1.000724992,1.020084409,66.1833006502956,"PCE"
"2538","pneumovax23.ped",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",65.8,1,1,65.8,"PCE"
"2539","pneumovax23.ped",2012,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",61.944,1.318204705,1.209116085,74.89748676924,"PCE"
"2540","pneumovax23.ped",2013,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",64.1222087912088,1.286549488,1.19260628,76.4725488918668,"PCE"
"2541","pneumovax23.ped",2014,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",67.968456043956,1.256481647,1.179249503,80.1517680095125,"PCE"
"2542","pneumovax23.ped",2015,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",73.0262857142857,1.224263268,1.172604446,85.6309473034377,"PCE"
"2543","pneumovax23.ped",2016,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",81.4747252747253,1.179598349,1.159171774,94.4432018328659,"PCE"
"2544","pneumovax23.ped",2017,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",89.3028571428571,1.150713146,1.142433333,102.022560732137,"PCE"
"2545","pneumovax23.ped",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",94.9469230769231,1.128428703,1.121517041,106.484592221285,"PCE"
"2546","pneumovax23.ped",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",101.853417582418,1.097384147,1.102064703,112.249056397502,"PCE"
"2547","pneumovax23.ped",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",105.194,1.054125819,1.074887409,113.071706102346,"PCE"
"2548","pneumovax23.ped",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",109.861527472527,1.041270063,1.04458688,114.759910214562,"PCE"
"2549","pneumovax23.ped",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",116.006005494505,1.000724992,1.020084409,118.335917555313,"PCE"
"2550","pneumovax23.ped",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",117.080752747253,1,1,117.080752747253,"PCE"
"2551","prevnar13.ped",2010,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","cdc",91.75,1.40813949,1.253327775,114.99282335625,"PCE"
"2552","prevnar13.ped",2011,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","cdc",95.875,1.366560793,1.230831663,118.005985690125,"PCE"
"2553","prevnar13.ped",2012,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",100.705824175824,1.318204705,1.209116085,121.765031864171,"PCE"
"2554","prevnar13.ped",2013,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",105.861483516484,1.286549488,1.19260628,126.251070051875,"PCE"
"2555","prevnar13.ped",2014,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",111.124615384615,1.256481647,1.179249503,131.043647463374,"PCE"
"2556","prevnar13.ped",2015,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",115.80478021978,1.224263268,1.172604446,135.793200153767,"PCE"
"2557","prevnar13.ped",2016,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",119.52,1.179598349,1.159171774,138.54421042848,"PCE"
"2558","prevnar13.ped",2017,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",125.306923076923,1.150713146,1.142433333,143.154805778744,"PCE"
"2559","prevnar13.ped",2018,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",130.583186813187,1.128428703,1.121517041,146.451269279075,"PCE"
"2560","prevnar13.ped",2019,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",135.714395604396,1.097384147,1.102064703,149.566045084583,"PCE"
"2561","prevnar13.ped",2020,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",142.1175,1.054125819,1.074887409,152.760311348558,"PCE"
"2562","prevnar13.ped",2021,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",149.096758241758,1.041270063,1.04458688,155.744517509873,"PCE"
"2563","prevnar13.ped",2022,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",156.362692307692,1.000724992,1.020084409,159.503144572341,"PCE"
"2564","prevnar13.ped",2023,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",158.18,1,1,158.18,"PCE"
"2565","prevnar13.ped",2010,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","private",108.75,1.40813949,1.253327775,136.29939553125,"PCE"
"2566","prevnar13.ped",2011,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","private",114.584615384615,1.366560793,1.230831663,141.034372708062,"PCE"
"2567","prevnar13.ped",2012,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",120.95,1.318204705,1.209116085,146.24259048075,"PCE"
"2568","prevnar13.ped",2013,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",127.775027472527,1.286549488,1.19260628,152.385300190909,"PCE"
"2569","prevnar13.ped",2014,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",136.634368131868,1.256481647,1.179249503,161.126010712225,"PCE"
"2570","prevnar13.ped",2015,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",153.173076923077,1.224263268,1.172604446,179.6114310075,"PCE"
"2571","prevnar13.ped",2016,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",160.336758241758,1.179598349,1.159171774,185.857844488508,"PCE"
"2572","prevnar13.ped",2017,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",170.011648351648,1.150713146,1.142433333,194.226974075198,"PCE"
"2573","prevnar13.ped",2018,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",180.05,1.128428703,1.121517041,201.92914323205,"PCE"
"2574","prevnar13.ped",2019,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",184.651208791209,1.097384147,1.102064703,203.497579575074,"PCE"
"2575","prevnar13.ped",2020,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",200.770082417582,1.054125819,1.074887409,215.805233694552,"PCE"
"2576","prevnar13.ped",2021,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",211.020274725275,1.041270063,1.04458688,220.429010392018,"PCE"
"2577","prevnar13.ped",2022,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",225.189148351648,1.000724992,1.020084409,229.711939309505,"PCE"
"2578","prevnar13.ped",2023,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",226.43,1,1,226.43,"PCE"
"2579","prevnar20.adult",2022,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","cdc",173.120054054054,1.000724992,1.020084409,176.597068025778,"PCE"
"2580","prevnar20.adult",2023,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","cdc",174.926549450549,1,1,174.926549450549,"PCE"
"2581","prevnar20.adult",2022,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","private",249,1.000724992,1.020084409,254.001017841,"PCE"
"2582","prevnar20.adult",2023,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","private",253.160521978022,1,1,253.160521978022,"PCE"
"2583","prevnar20.ped",2023,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","cdc",178,1,1,178,"PCE"
"2584","prevnar20.ped",2023,"Pneumococcal
20-valent [5]","Pfizer","prevnar20","private",253.21,1,1,253.21,"PCE"
"2585","priorix.adult",2022,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","cdc",55.89,1.000724992,1.020084409,57.01251761901,"PCE"
"2586","priorix.adult",2023,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","cdc",58.5610961538462,1,1,58.5610961538462,"PCE"
"2587","priorix.adult",2022,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","private",87.314,1.000724992,1.020084409,89.067650087426,"PCE"
"2588","priorix.adult",2023,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","private",89.6486593406593,1,1,89.6486593406593,"PCE"
"2589","priorix.ped",2022,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","cdc",23.67,1.000724992,1.020084409,24.14539796103,"PCE"
"2590","priorix.ped",2023,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","cdc",24.6485714285714,1,1,24.6485714285714,"PCE"
"2591","priorix.ped",2022,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","private",87.314,1.000724992,1.020084409,89.067650087426,"PCE"
"2592","priorix.ped",2023,"Measles, Mumps and Rubella (MMR) [1]","GlaxoSmithKline","priorix","private",89.6486593406593,1,1,89.6486593406593,"PCE"
"2593","proquad.ped",2005,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","cdc",74.85,1.692177276,1.448428295,108.41485788075,"PCE"
"2594","proquad.ped",2006,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","cdc",74.85,1.626911236,1.40572577,105.2185738845,"PCE"
"2595","proquad.ped",2007,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","cdc",76.6107142857143,1.557985358,1.355553446,103.849917750521,"PCE"
"2596","proquad.ped",2008,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","cdc",78.5576923076923,1.502325779,1.319923438,103.690139312115,"PCE"
"2597","proquad.ped",2009,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","cdc",82.1689010989011,1.456182396,1.284946781,105.58266496534,"PCE"
"2598","proquad.ped",2010,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","cdc",84.9225054945055,1.40813949,1.253327775,106.435734858854,"PCE"
"2599","proquad.ped",2011,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","cdc",85.718,1.366560793,1.230831663,105.504428489034,"PCE"
"2600","proquad.ped",2012,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","cdc",86.992043956044,1.318204705,1.209116085,105.18347961428,"PCE"
"2601","proquad.ped",2013,"MMR/Varicella [2]","Merck","proquad","cdc",94.3018076923077,1.286549488,1.19260628,112.464928069198,"PCE"
"2602","proquad.ped",2014,"MMR/Varicella [2]","Merck","proquad","cdc",101.171346153846,1.256481647,1.179249503,119.306259669764,"PCE"
"2603","proquad.ped",2015,"MMR/Varicella [2]","Merck","proquad","cdc",107.563571428571,1.224263268,1.172604446,126.129522084781,"PCE"
"2604","proquad.ped",2016,"MMR/Varicella [2]","Merck","proquad","cdc",112.94,1.179598349,1.159171774,130.91686015556,"PCE"
"2605","proquad.ped",2017,"MMR/Varicella [2]","Merck","proquad","cdc",117.59021978022,1.150713146,1.142433333,134.338986711719,"PCE"
"2606","proquad.ped",2018,"MMR/Varicella [2]","Merck","proquad","cdc",123.530054945055,1.128428703,1.121517041,138.541061696545,"PCE"
"2607","proquad.ped",2019,"MMR/Varicella [2]","Merck","proquad","cdc",129.84478021978,1.097384147,1.102064703,143.097349149012,"PCE"
"2608","proquad.ped",2020,"MMR/Varicella [2]","Merck","proquad","cdc",135.987,1.054125819,1.074887409,146.170714087683,"PCE"
"2609","proquad.ped",2021,"MMR/Varicella [2]","Merck","proquad","cdc",142.86728021978,1.041270063,1.04458688,149.237286498866,"PCE"
"2610","proquad.ped",2022,"MMR/Varicella [2]","Merck","proquad","cdc",151.310901098901,1.000724992,1.020084409,154.34989112273,"PCE"
"2611","proquad.ped",2023,"MMR/Varicella [2]","Merck","proquad","cdc",162.229082417582,1,1,162.229082417582,"PCE"
"2612","proquad.ped",2005,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","private",117.6,1.692177276,1.448428295,170.335167492,"PCE"
"2613","proquad.ped",2006,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","private",117.6,1.626911236,1.40572577,165.313350552,"PCE"
"2614","proquad.ped",2007,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","private",121.710357142857,1.557985358,1.355553446,164.984894038891,"PCE"
"2615","proquad.ped",2008,"Measles, Mumps, Rubella and Varicella (MMR-V) #","Merck","proquad","private",124.37,1.502325779,1.319923438,164.15887798406,"PCE"
"2616","proquad.ped",2009,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","private",128.093543956044,1.456182396,1.284946781,164.593386973201,"PCE"
"2617","proquad.ped",2010,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","private",130.088406593407,1.40813949,1.253327775,163.04341318901,"PCE"
"2618","proquad.ped",2011,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","private",133.93,1.366560793,1.230831663,164.84528462559,"PCE"
"2619","proquad.ped",2012,"Measles, Mumps, Rubella and Varicella (MMR-V) [2]","Merck","proquad","private",135.69010989011,1.318204705,1.209116085,164.065094443549,"PCE"
"2620","proquad.ped",2013,"MMR/Varicella [2]","Merck","proquad","private",146.820521978022,1.286549488,1.19260628,175.099076543867,"PCE"
"2621","proquad.ped",2014,"MMR/Varicella [2]","Merck","proquad","private",157.037076923077,1.256481647,1.179249503,185.185894914111,"PCE"
"2622","proquad.ped",2015,"MMR/Varicella [2]","Merck","proquad","private",169.299043956044,1.224263268,1.172604446,198.520811646407,"PCE"
"2623","proquad.ped",2016,"MMR/Varicella [2]","Merck","proquad","private",183.699450549451,1.179598349,1.159171774,212.939217976232,"PCE"
"2624","proquad.ped",2017,"MMR/Varicella [2]","Merck","proquad","private",194.872994505495,1.150713146,1.142433333,222.629404624603,"PCE"
"2625","proquad.ped",2018,"MMR/Varicella [2]","Merck","proquad","private",203.33,1.128428703,1.121517041,228.03805994653,"PCE"
"2626","proquad.ped",2019,"MMR/Varicella [2]","Merck","proquad","private",217.882656593407,1.097384147,1.102064703,240.120785227464,"PCE"
"2627","proquad.ped",2020,"MMR/Varicella [2]","Merck","proquad","private",224.937,1.054125819,1.074887409,241.781949118233,"PCE"
"2628","proquad.ped",2021,"MMR/Varicella [2]","Merck","proquad","private",234.784063186813,1.041270063,1.04458688,245.252352038036,"PCE"
"2629","proquad.ped",2022,"MMR/Varicella [2]","Merck","proquad","private",251.857398351648,1.000724992,1.020084409,256.915805349819,"PCE"
"2630","proquad.ped",2023,"MMR/Varicella [2]","Merck","proquad","private",265.17743956044,1,1,265.17743956044,"PCE"
"2631","quadracel.ped",2017,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",39.57,1.150713146,1.142433333,45.20608698681,"PCE"
"2632","quadracel.ped",2018,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",39.57,1.128428703,1.121517041,44.37842931237,"PCE"
"2633","quadracel.ped",2019,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",40.3957637362637,1.097384147,1.102064703,44.5187453644637,"PCE"
"2634","quadracel.ped",2020,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",41.5145,1.054125819,1.074887409,44.6234133409305,"PCE"
"2635","quadracel.ped",2021,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",42.967521978022,1.041270063,1.04458688,44.8833097243534,"PCE"
"2636","quadracel.ped",2022,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",44.0806593406593,1.000724992,1.020084409,44.9659933318468,"PCE"
"2637","quadracel.ped",2023,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","cdc",45.7193571428571,1,1,45.7193571428571,"PCE"
"2638","quadracel.ped",2017,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",51.67,1.150713146,1.142433333,59.02953031611,"PCE"
"2639","quadracel.ped",2018,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",51.67,1.128428703,1.121517041,57.94878550847,"PCE"
"2640","quadracel.ped",2019,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",53.125989010989,1.097384147,1.102064703,58.5482773009769,"PCE"
"2641","quadracel.ped",2020,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",54.63,1.054125819,1.074887409,58.72109915367,"PCE"
"2642","quadracel.ped",2021,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",56.18,1.041270063,1.04458688,58.6848909184,"PCE"
"2643","quadracel.ped",2022,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",57.8194835164835,1.000724992,1.020084409,58.9807536715973,"PCE"
"2644","quadracel.ped",2023,"DTaP-IPV [2]","Sanofi Pasteur","quadracel","private",60.8902637362637,1,1,60.8902637362637,"PCE"
"2645","recombivaxhb.adult",2001,"Hepatitis
B-Adult•","Merck","recombivaxhb","cdc",23.5306691449814,2.005208359,1.650056811,38.8269408900641,"PCE"
"2646","recombivaxhb.adult",2002,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",23.75,1.91488155,1.608721162,38.2071275975,"PCE"
"2647","recombivaxhb.adult",2003,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",24.1601098901099,1.841234325,1.549860719,37.4448052854047,"PCE"
"2648","recombivaxhb.adult",2004,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",24.23,1.763561813,1.494470898,36.21102985854,"PCE"
"2649","recombivaxhb.adult",2005,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",24.3684615384615,1.692177276,1.448428295,35.2959691979269,"PCE"
"2650","recombivaxhb.adult",2006,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",20.2476648351648,1.626911236,1.40572577,28.462664241114,"PCE"
"2651","recombivaxhb.adult",2007,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",21,1.557985358,1.355553446,28.466622366,"PCE"
"2652","recombivaxhb.adult",2008,"Hepatitis B-Adult•","Merck","recombivaxhb","cdc",22.6139010989011,1.502325779,1.319923438,29.8486180850535,"PCE"
"2653","recombivaxhb.adult",2009,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",23.9261538461538,1.456182396,1.284946781,30.7438343663262,"PCE"
"2654","recombivaxhb.adult",2010,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",25.3,1.40813949,1.253327775,31.7091927075,"PCE"
"2655","recombivaxhb.adult",2011,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",24.7262967032967,1.366560793,1.230831663,30.4339088911501,"PCE"
"2656","recombivaxhb.adult",2012,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",24.3431978021978,1.318204705,1.209116085,29.433752022974,"PCE"
"2657","recombivaxhb.adult",2013,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",24.473956043956,1.286549488,1.19260628,29.1877936744659,"PCE"
"2658","recombivaxhb.adult",2014,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",25.8525769230769,1.256481647,1.179249503,30.4866384878077,"PCE"
"2659","recombivaxhb.adult",2015,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",26.0065494505494,1.224263268,1.172604446,30.4953955108331,"PCE"
"2660","recombivaxhb.adult",2016,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",23.7691483516484,1.179598349,1.159171774,27.5525258612494,"PCE"
"2661","recombivaxhb.adult",2017,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",23.8017032967033,1.150713146,1.142433333,27.1918592283298,"PCE"
"2662","recombivaxhb.adult",2018,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",27.73,1.128428703,1.121517041,31.09966754693,"PCE"
"2663","recombivaxhb.adult",2019,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",27.73,1.097384147,1.102064703,30.56025421419,"PCE"
"2664","recombivaxhb.adult",2020,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",26.5785,1.054125819,1.074887409,28.5688950001065,"PCE"
"2665","recombivaxhb.adult",2021,"Hepatitis B Adult [5]","Merck","recombivaxhb","cdc",25.427,1.041270063,1.04458688,26.56071059776,"PCE"
"2666","recombivaxhb.adult",2022,"Hepatitis B Adult [5]","Merck","recombivaxhb","cdc",27.9244532967033,1.000724992,1.020084409,28.4852994378157,"PCE"
"2667","recombivaxhb.adult",2023,"Hepatitis B-Adult [5]","Merck","recombivaxhb","cdc",32.425,1,1,32.425,"PCE"
"2668","recombivaxhb.adult",2001,"Hepatitis
B-Adult•","Merck","recombivaxhb","private",53.1923048327138,2.005208359,1.650056811,87.7703248820075,"PCE"
"2669","recombivaxhb.adult",2002,"Hepatitis B-Adult•","Merck","recombivaxhb","private",56.2,1.91488155,1.608721162,90.4101293044,"PCE"
"2670","recombivaxhb.adult",2003,"Hepatitis B-Adult•","Merck","recombivaxhb","private",58.5977472527473,1.841234325,1.549860719,90.8183466889231,"PCE"
"2671","recombivaxhb.adult",2004,"Hepatitis B-Adult•","Merck","recombivaxhb","private",59.09,1.763561813,1.494470898,88.30828536282,"PCE"
"2672","recombivaxhb.adult",2005,"Hepatitis B-Adult•","Merck","recombivaxhb","private",59.6899450549451,1.692177276,1.448428295,86.4566053445778,"PCE"
"2673","recombivaxhb.adult",2006,"Hepatitis B-Adult•","Merck","recombivaxhb","private",59.5273901098901,1.626911236,1.40572577,83.6791862983157,"PCE"
"2674","recombivaxhb.adult",2007,"Hepatitis B-Adult•","Merck","recombivaxhb","private",59.4603571428571,1.557985358,1.355553446,80.6016920253907,"PCE"
"2675","recombivaxhb.adult",2008,"Hepatitis B-Adult•","Merck","recombivaxhb","private",59.2500549450549,1.502325779,1.319923438,78.2055362247658,"PCE"
"2676","recombivaxhb.adult",2009,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.8461538461538,1.456182396,1.284946781,76.8991227398461,"PCE"
"2677","recombivaxhb.adult",2010,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",61.22,1.40813949,1.253327775,76.7287263855,"PCE"
"2678","recombivaxhb.adult",2011,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",61.22,1.366560793,1.230831663,75.35151440886,"PCE"
"2679","recombivaxhb.adult",2012,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.2683021978022,1.318204705,1.209116085,71.6622575180035,"PCE"
"2680","recombivaxhb.adult",2013,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.3501098901099,1.286549488,1.19260628,70.7813137736352,"PCE"
"2681","recombivaxhb.adult",2014,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.2683021978022,1.256481647,1.179249503,69.8921159104121,"PCE"
"2682","recombivaxhb.adult",2015,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",60.185717032967,1.224263268,1.172604446,70.5740393785551,"PCE"
"2683","recombivaxhb.adult",2016,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.9735989010989,1.179598349,1.159171774,69.5197030313513,"PCE"
"2684","recombivaxhb.adult",2017,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",59.1017032967033,1.150713146,1.142433333,67.5197558832298,"PCE"
"2685","recombivaxhb.adult",2018,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",61.22,1.128428703,1.121517041,68.65927325002,"PCE"
"2686","recombivaxhb.adult",2019,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",61.22,1.097384147,1.102064703,67.46840111766,"PCE"
"2687","recombivaxhb.adult",2020,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",61.22,1.054125819,1.074887409,65.80460717898,"PCE"
"2688","recombivaxhb.adult",2021,"Hepatitis B Adult [5]","Merck","recombivaxhb","private",61.22,1.041270063,1.04458688,63.9496087936,"PCE"
"2689","recombivaxhb.adult",2022,"Hepatitis B Adult [5]","Merck","recombivaxhb","private",62.444293956044,1.000724992,1.020084409,63.6984506955734,"PCE"
"2690","recombivaxhb.adult",2023,"Hepatitis B-Adult [5]","Merck","recombivaxhb","private",64.8391263736264,1,1,64.8391263736264,"PCE"
"2691","recombivaxhb.ped",2001,"Hepatitis
B• ¤ Preservative Free Pediatric/Adolescent","Merck","recombivaxhb","cdc",9,2.005208359,1.650056811,14.850511299,"PCE"
"2692","recombivaxhb.ped",2002,"Hepatitis B 2 dose• Adolescent (11-15)","Merck","recombivaxhb","cdc",13.3763736263736,1.91488155,1.608721162,21.5188553235659,"PCE"
"2693","recombivaxhb.ped",2003,"Hepatitis B 2 dose• Adolescent (11-15)","Merck","recombivaxhb","cdc",11.5975274725275,1.841234325,1.549860719,17.9745522671937,"PCE"
"2694","recombivaxhb.ped",2004,"Hepatitis B 2 dose•¤ Adolescent (11-15)","Merck","recombivaxhb","cdc",11.1785714285714,1.763561813,1.494470898,16.7060496812143,"PCE"
"2695","recombivaxhb.ped",2005,"Hepatitis B 2 dose• ¤Adolescent (11-15)","Merck","recombivaxhb","cdc",9.25137362637363,1.692177276,1.448428295,13.3999513280563,"PCE"
"2696","recombivaxhb.ped",2006,"Hepatitis B 2 dose• Adolescent (11-15)","Merck","recombivaxhb","cdc",13.3152472527473,1.626911236,1.40572577,18.7175861971085,"PCE"
"2697","recombivaxhb.ped",2007,"Hepatitis B 2 dose• Adolescent (11-15)","Merck","recombivaxhb","cdc",15.2946428571429,1.557985358,1.355553446,20.7327058303393,"PCE"
"2698","recombivaxhb.ped",2008,"Hepatitis B 2 dose• Adolescent (11-15)","Merck","recombivaxhb","cdc",20.3063186813187,1.502325779,1.319923438,26.8027859669698,"PCE"
"2699","recombivaxhb.ped",2009,"Hepatitis B 2 dose [5]
Adolescent (11-15)","Merck","recombivaxhb","cdc",11.3289835164835,1.456182396,1.284946781,14.5571409015076,"PCE"
"2700","recombivaxhb.ped",2010,"Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb","cdc",10.1847527472527,1.40813949,1.253327775,12.7648334996394,"PCE"
"2701","recombivaxhb.ped",2011,"Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb","cdc",10.4388736263736,1.366560793,1.230831663,12.8484961853963,"PCE"
"2702","recombivaxhb.ped",2012,"Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb","cdc",10.6792582417582,1.318204705,1.209116085,12.9124629159787,"PCE"
"2703","recombivaxhb.ped",2013,"Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb","cdc",11.0288461538462,1.286549488,1.19260628,13.1530711842308,"PCE"
