"","name.age","year","vaccine","manufacturer","brandname_tradename","cost_type","ave_annual_cost_per_dose"
"720","mmrii.adult",2014,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",37.0949065934066
"721","mmrii.adult",2015,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",39.0157967032967
"722","mmrii.adult",2016,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",40
"723","mmrii.adult",2017,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",41.0541758241758
"724","mmrii.adult",2018,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","cdc",43.8845
"725","mmrii.adult",2019,"Measles, Mumps, & Rubella [1]","Merck","mmrii","cdc",47.6031785714286
"726","mmrii.adult",2020,"Measles, Mumps, & Rubella [1]","Merck","mmrii","cdc",48.861
"727","mmrii.adult",2021,"Measles, Mumps, & Rubella [1]","Merck","mmrii","cdc",51.4089230769231
"728","mmrii.adult",2022,"Measles, Mumps, & Rubella [1]","Merck","mmrii","cdc",54.9148873626374
"729","mmrii.adult",2023,"Measles, Mumps, & Rubella [1]","Merck","mmrii","cdc",58.5610961538462
"730","mmrii.adult",2009,"Measles, Mumps and Rubella-Adult [1]","Merck","mmrii","private",48.31
"731","mmrii.adult",2010,"Measles, Mumps and Rubella-Adult [1]","Merck","mmrii","private",48.7470879120879
"732","mmrii.adult",2011,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",50.16
"733","mmrii.adult",2012,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",51.9100796703297
"734","mmrii.adult",2013,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",54.7368021978022
"735","mmrii.adult",2014,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",56.139
"736","mmrii.adult",2015,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",60.0219697802198
"737","mmrii.adult",2016,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",64.1878021978022
"738","mmrii.adult",2017,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",68.3231043956044
"739","mmrii.adult",2018,"Measles, Mumps, & Rubella-Adult [1]","Merck","mmrii","private",71.2369230769231
"740","mmrii.adult",2019,"Measles, Mumps, & Rubella [1]","Merck","mmrii","private",76.2493351648352
"741","mmrii.adult",2020,"Measles, Mumps, & Rubella [1]","Merck","mmrii","private",78.678
"742","mmrii.adult",2021,"Measles, Mumps, & Rubella [1]","Merck","mmrii","private",81.6853708791209
"743","mmrii.adult",2022,"Measles, Mumps, & Rubella [1]","Merck","mmrii","private",87.3798543956044
"744","mmrii.adult",2023,"Measles, Mumps, & Rubella [1]","Merck","mmrii","private",89.6743791208791
"745","mmrii.ped",2001,"MMR• ¤","Merck","mmrii","cdc",15.53
"746","mmrii.ped",2002,"MMR/¤","Merck","mmrii","cdc",15.6073626373626
"747","mmrii.ped",2003,"MMR/¤","Merck","mmrii","cdc",15.7226923076923
"748","mmrii.ped",2004,"MMR/","Merck","mmrii","cdc",15.99
"749","mmrii.ped",2005,"MMR/","Merck","mmrii","cdc",16.2560989010989
"750","mmrii.ped",2006,"MMR/","Merck","mmrii","cdc",17.1073901098901
"751","mmrii.ped",2007,"Measles, Mumps and Rubella ( MMR)/","Merck","mmrii","cdc",17.4742857142857
"752","mmrii.ped",2008,"Measles, Mumps and Rubella (MMR)/","Merck","mmrii","cdc",17.7776923076923
"753","mmrii.ped",2009,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",18.2895604395604
"754","mmrii.ped",2010,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",18.5490467032967
"755","mmrii.ped",2011,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",18.9029340659341
"756","mmrii.ped",2012,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",19.2363186813187
"757","mmrii.ped",2013,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",19.6529285714286
"758","mmrii.ped",2014,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",19.8726648351648
"759","mmrii.ped",2015,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",19.9024725274725
"760","mmrii.ped",2016,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",20.0575
"761","mmrii.ped",2017,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",20.4686813186813
"762","mmrii.ped",2018,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",20.9362637362637
"763","mmrii.ped",2019,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",21.177967032967
"764","mmrii.ped",2020,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",21.586
"765","mmrii.ped",2021,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",22.0106043956044
"766","mmrii.ped",2022,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",23.2842857142857
"767","mmrii.ped",2023,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","cdc",24.6372802197802
"768","mmrii.ped",2001,"MMR• ¤","Merck","mmrii","private",28.2423420074349
"769","mmrii.ped",2002,"MMR/¤","Merck","mmrii","private",28.35
"770","mmrii.ped",2003,"MMR/¤","Merck","mmrii","private",33.6432967032967
"771","mmrii.ped",2004,"MMR/","Merck","mmrii","private",34.73
"772","mmrii.ped",2005,"MMR/","Merck","mmrii","private",38.0526373626374
"773","mmrii.ped",2006,"MMR/","Merck","mmrii","private",41.391978021978
"774","mmrii.ped",2007,"Measles, Mumps and Rubella ( MMR)/","Merck","mmrii","private",44.0582142857143
"775","mmrii.ped",2008,"Measles, Mumps and Rubella (MMR)/","Merck","mmrii","private",45.2976923076923
"776","mmrii.ped",2009,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",47.8925549450549
"777","mmrii.ped",2010,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",48.7470879120879
"778","mmrii.ped",2011,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",50.16
"779","mmrii.ped",2012,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",51.9100796703297
"780","mmrii.ped",2013,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",54.7368021978022
"781","mmrii.ped",2014,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",56.139
"782","mmrii.ped",2015,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",60.0223186813187
"783","mmrii.ped",2016,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",64.1878021978022
"784","mmrii.ped",2017,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",68.3231043956044
"785","mmrii.ped",2018,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",71.2369230769231
"786","mmrii.ped",2019,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",76.2493351648352
"787","mmrii.ped",2020,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",78.678
"788","mmrii.ped",2021,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",82.0686126373626
"789","mmrii.ped",2022,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",87.3798543956044
"790","mmrii.ped",2023,"Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii","private",89.6743791208791
"791","pediarix.ped",2003,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","cdc",32.75
"792","pediarix.ped",2004,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","cdc",32.75
"793","pediarix.ped",2005,"DTaP-Hep
B-IPV*","GlaxoSmithKline","pediarix","cdc",35.5057142857143
"794","pediarix.ped",2006,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","cdc",42.2191483516484
"795","pediarix.ped",2007,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","cdc",45.875
"796","pediarix.ped",2008,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","cdc",47.6538461538461
"797","pediarix.ped",2009,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",48.75
"798","pediarix.ped",2010,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",49.489010989011
"799","pediarix.ped",2011,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",50.8076923076923
"800","pediarix.ped",2012,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",51.839010989011
"801","pediarix.ped",2013,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",52.4613186813187
"802","pediarix.ped",2014,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",53.5435164835165
"803","pediarix.ped",2015,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",53.86
"804","pediarix.ped",2016,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",54.64
"805","pediarix.ped",2017,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",56.0432967032967
"806","pediarix.ped",2018,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",57.5892307692308
"807","pediarix.ped",2019,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",58.782967032967
"808","pediarix.ped",2020,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",60.29425
"809","pediarix.ped",2021,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",62.0511483516484
"810","pediarix.ped",2022,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",62.492
"811","pediarix.ped",2023,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","cdc",63.8183406593407
"812","pediarix.ped",2003,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","private",62.7225827814569
"813","pediarix.ped",2004,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","private",69.41
"814","pediarix.ped",2005,"DTaP-Hep
B-IPV*","GlaxoSmithKline","pediarix","private",70.6984065934066
"815","pediarix.ped",2006,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","private",70.72
"816","pediarix.ped",2007,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","private",70.72
"817","pediarix.ped",2008,"DTaP-Hep B-IPV*","GlaxoSmithKline","pediarix","private",70.72
"818","pediarix.ped",2009,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"819","pediarix.ped",2010,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"820","pediarix.ped",2011,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"821","pediarix.ped",2012,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"822","pediarix.ped",2013,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"823","pediarix.ped",2014,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"824","pediarix.ped",2015,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",70.72
"825","pediarix.ped",2016,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",72.2275
"826","pediarix.ped",2017,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",72.73
"827","pediarix.ped",2018,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",75.9065934065934
"828","pediarix.ped",2019,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",78.606043956044
"829","pediarix.ped",2020,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",80.7139285714286
"830","pediarix.ped",2021,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",89.4382005494506
"831","pediarix.ped",2022,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",90.045
"832","pediarix.ped",2023,"DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix","private",92.4135082417582
"833","pedvaxhib.ped",2001,"Hib• ¤","Merck","pedvaxhib","cdc",8.1
"834","pedvaxhib.ped",2002,"Hib•¤","Merck","pedvaxhib","cdc",8.25472527472527
"835","pedvaxhib.ped",2003,"Hib•¤","Merck","pedvaxhib","cdc",8.66258241758242
"836","pedvaxhib.ped",2004,"Hib•","Merck","pedvaxhib","cdc",9.77
"837","pedvaxhib.ped",2005,"Hib•","Merck","pedvaxhib","cdc",9.95370879120879
"838","pedvaxhib.ped",2006,"Hib•","Merck","pedvaxhib","cdc",10.5068131868132
"839","pedvaxhib.ped",2007,"Hib•","Merck","pedvaxhib","cdc",10.7475
"840","pedvaxhib.ped",2008,"Hib•","Merck","pedvaxhib","cdc",10.9457692307692
"841","pedvaxhib.ped",2009,"Hib [5]","Merck","pedvaxhib","cdc",11.2821703296703
"842","pedvaxhib.ped",2010,"Hib [5]","Merck","pedvaxhib","cdc",11.4533214285714
"843","pedvaxhib.ped",2011,"Hib [5]","Merck","pedvaxhib","cdc",11.6084587912088
"844","pedvaxhib.ped",2012,"Hib [5]","Merck","pedvaxhib","cdc",11.8793406593407
"845","pedvaxhib.ped",2013,"Hib [5]","Merck","pedvaxhib","cdc",12.1280769230769
"846","pedvaxhib.ped",2014,"Hib [5]","Merck","pedvaxhib","cdc",12.3004395604396
"847","pedvaxhib.ped",2015,"Hib [5]","Merck","pedvaxhib","cdc",12.34
"848","pedvaxhib.ped",2016,"Hib [5]","Merck","pedvaxhib","cdc",12.445
"849","pedvaxhib.ped",2017,"Hib [5]","Merck","pedvaxhib","cdc",12.7116483516484
"850","pedvaxhib.ped",2018,"Hib [5]","Merck","pedvaxhib","cdc",13.0158241758242
"851","pedvaxhib.ped",2019,"Hib [5]","Merck","pedvaxhib","cdc",13.1803296703297
"852","pedvaxhib.ped",2020,"Hib [5]","Merck","pedvaxhib","cdc",13.438
"853","pedvaxhib.ped",2021,"Hib [5]","Merck","pedvaxhib","cdc",13.7217582417582
"854","pedvaxhib.ped",2022,"Hib [5]","Merck","pedvaxhib","cdc",14.5653296703297
"855","pedvaxhib.ped",2023,"Hib [5]","Merck","pedvaxhib","cdc",15.4553186813187
"856","pedvaxhib.ped",2001,"Hib• ¤","Merck","pedvaxhib","private",18.3915241635688
"857","pedvaxhib.ped",2002,"Hib•¤","Merck","pedvaxhib","private",18.95
"858","pedvaxhib.ped",2003,"Hib•¤","Merck","pedvaxhib","private",21.0822527472527
"859","pedvaxhib.ped",2004,"Hib•","Merck","pedvaxhib","private",21.52
"860","pedvaxhib.ped",2005,"Hib•","Merck","pedvaxhib","private",22.7493956043956
"861","pedvaxhib.ped",2006,"Hib•","Merck","pedvaxhib","private",22.77
"862","pedvaxhib.ped",2007,"Hib•","Merck","pedvaxhib","private",22.77
"863","pedvaxhib.ped",2008,"Hib•","Merck","pedvaxhib","private",22.77
"864","pedvaxhib.ped",2009,"Hib [5]","Merck","pedvaxhib","private",22.77
"865","pedvaxhib.ped",2010,"Hib [5]","Merck","pedvaxhib","private",22.77
"866","pedvaxhib.ped",2011,"Hib [5]","Merck","pedvaxhib","private",22.77
"867","pedvaxhib.ped",2012,"Hib [5]","Merck","pedvaxhib","private",22.77
"868","pedvaxhib.ped",2013,"Hib [5]","Merck","pedvaxhib","private",22.7692472527473
"869","pedvaxhib.ped",2014,"Hib [5]","Merck","pedvaxhib","private",22.769
"870","pedvaxhib.ped",2015,"Hib [5]","Merck","pedvaxhib","private",22.9045384615385
"871","pedvaxhib.ped",2016,"Hib [5]","Merck","pedvaxhib","private",24.1774725274725
"872","pedvaxhib.ped",2017,"Hib [5]","Merck","pedvaxhib","private",25.5757692307692
"873","pedvaxhib.ped",2018,"Hib [5]","Merck","pedvaxhib","private",26.23
"874","pedvaxhib.ped",2019,"Hib [5]","Merck","pedvaxhib","private",26.230239010989
"875","pedvaxhib.ped",2020,"Hib [5]","Merck","pedvaxhib","private",26.233
"876","pedvaxhib.ped",2021,"Hib [5]","Merck","pedvaxhib","private",27.1372225274725
"877","pedvaxhib.ped",2022,"Hib [5]","Merck","pedvaxhib","private",28.1919065934066
"878","pedvaxhib.ped",2023,"Hib [5]","Merck","pedvaxhib","private",28.8021263736264
"879","pentacel.ped",2008,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",50.1
"880","pentacel.ped",2009,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",51.1272252747253
"881","pentacel.ped",2010,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",50.9061813186813
"882","pentacel.ped",2011,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",52.0976648351648
"883","pentacel.ped",2012,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",53.9642857142857
"884","pentacel.ped",2013,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",55.6441758241758
"885","pentacel.ped",2014,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",53.3176373626374
"886","pentacel.ped",2015,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",53.8978571428571
"887","pentacel.ped",2016,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",56.2775
"888","pentacel.ped",2017,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",56.7814725274725
"889","pentacel.ped",2018,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",57.9363736263736
"890","pentacel.ped",2019,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",59.152
"891","pentacel.ped",2020,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",61.0915
"892","pentacel.ped",2021,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",62.9547692307692
"893","pentacel.ped",2022,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",65.1800549450549
"894","pentacel.ped",2023,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","cdc",67.6368131868132
"895","pentacel.ped",2008,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",72.91
"896","pentacel.ped",2009,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",72.91
"897","pentacel.ped",2010,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",75.2568681318681
"898","pentacel.ped",2011,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",77.48
"899","pentacel.ped",2012,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",80.389478021978
"900","pentacel.ped",2013,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",80.43
"901","pentacel.ped",2014,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",80.43
"902","pentacel.ped",2015,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",83.2301098901099
"903","pentacel.ped",2016,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",87.48
"904","pentacel.ped",2017,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",89.9861538461538
"905","pentacel.ped",2018,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",92.58
"906","pentacel.ped",2019,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",96.1302197802198
"907","pentacel.ped",2020,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",99.83
"908","pentacel.ped",2021,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",103.68
"909","pentacel.ped",2022,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",105.558857142857
"910","pentacel.ped",2023,"DTaP-IP-HI [4]","Sanofi Pasteur","pentacel","private",110.861785714286
"911","pneumovax23.adult",2012,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",22.8086610169492
"912","pneumovax23.adult",2013,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",23.4218626373626
"913","pneumovax23.adult",2014,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",34.198021978022
"914","pneumovax23.adult",2015,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",27.5524478021978
"915","pneumovax23.adult",2016,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",26.15
"916","pneumovax23.adult",2017,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",37.273543956044
"917","pneumovax23.adult",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",51.8965
"918","pneumovax23.adult",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",60.7693956043956
"919","pneumovax23.adult",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",62.689
"920","pneumovax23.adult",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",68.628456043956
"921","pneumovax23.adult",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",75.0695961538461
"922","pneumovax23.adult",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",78.8164120879121
"923","pneumovax23.adult",2012,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",57.624
"924","pneumovax23.adult",2013,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",63.2855384615385
"925","pneumovax23.adult",2014,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",67.9712087912088
"926","pneumovax23.adult",2015,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",73.0251208791209
"927","pneumovax23.adult",2016,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",81.4747252747253
"928","pneumovax23.adult",2017,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",89.3028571428571
"929","pneumovax23.adult",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",94.9469230769231
"930","pneumovax23.adult",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",101.853417582418
"931","pneumovax23.adult",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",105.194
"932","pneumovax23.adult",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",109.861527472527
"933","pneumovax23.adult",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",116.006005494505
"934","pneumovax23.adult",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",117.080752747253
"935","pneumovax23.ped",2012,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",37.99
"936","pneumovax23.ped",2013,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",39.1341758241758
"937","pneumovax23.ped",2014,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",41.0004395604396
"938","pneumovax23.ped",2015,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",43.3643406593407
"939","pneumovax23.ped",2016,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",45.795
"940","pneumovax23.ped",2017,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",48.1336263736264
"941","pneumovax23.ped",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",52.0245604395604
"942","pneumovax23.ped",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",55.5112637362637
"943","pneumovax23.ped",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",58.415
"944","pneumovax23.ped",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",61.3481318681319
"945","pneumovax23.ped",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",64.8802197802198
"946","pneumovax23.ped",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","cdc",65.8
"947","pneumovax23.ped",2012,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",61.944
"948","pneumovax23.ped",2013,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",64.1222087912088
"949","pneumovax23.ped",2014,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",67.968456043956
"950","pneumovax23.ped",2015,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",73.0262857142857
"951","pneumovax23.ped",2016,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",81.4747252747253
"952","pneumovax23.ped",2017,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",89.3028571428571
"953","pneumovax23.ped",2018,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",94.9469230769231
"954","pneumovax23.ped",2019,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",101.853417582418
"955","pneumovax23.ped",2020,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",105.194
"956","pneumovax23.ped",2021,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",109.861527472527
"957","pneumovax23.ped",2022,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",116.006005494505
"958","pneumovax23.ped",2023,"Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23","private",117.080752747253
"959","prevnar13.ped",2010,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","cdc",91.75
"960","prevnar13.ped",2011,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","cdc",95.875
"961","prevnar13.ped",2012,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",100.705824175824
"962","prevnar13.ped",2013,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",105.861483516484
"963","prevnar13.ped",2014,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",111.124615384615
"964","prevnar13.ped",2015,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",115.80478021978
"965","prevnar13.ped",2016,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",119.52
"966","prevnar13.ped",2017,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",125.306923076923
"967","prevnar13.ped",2018,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",130.583186813187
"968","prevnar13.ped",2019,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",135.714395604396
"969","prevnar13.ped",2020,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",142.1175
"970","prevnar13.ped",2021,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",149.096758241758
"971","prevnar13.ped",2022,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",156.362692307692
"972","prevnar13.ped",2023,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","cdc",158.18
"973","prevnar13.ped",2010,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","private",108.75
"974","prevnar13.ped",2011,"Pneumococcal
13-valent [5] (Pediatric)","Wyeth","prevnar13","private",114.584615384615
"975","prevnar13.ped",2012,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",120.95
"976","prevnar13.ped",2013,"Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13","private",127.775027472527
